Row Labels,Alpine,Ararat,Ballarat,Banyule,Bass,Baw,Bayside,Benalla,Boroondara,Brimbank,Campaspe,Cardinia,Casey,Central,Colac-Otway,Corangamite,Darebin,East,Frankston,Gannawarra,Glen,Glenelg,Golden,Greater,Greater,Greater,Greater,Hepburn,Hobsons,Horsham,Hume,Indigo,Interstate,Kingston,Knox,Latrobe,Loddon,Macedon,Manningham,Mansfield,Maribyrnong,Maroondah,Melbourne,Melton,Mildura,Mitchell,Moira,Monash,Moonee,Moorabool,Moreland,Mornington,Mount,Moyne,Murrindindi,Nillumbik,Northern,Overseas,Port,Pyrenees,Queenscliffe,South,Southern,Stonnington,Strathbogie,Surf,Swan,Unknown,Wangaratta,Warrnambool,Wellington,West,Whitehorse,Whittlesea,Wodonga,Wyndham,Yarra,Yarra,Yarriambiack,Grand Total
8/05/20,0,3,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,12
9/05/20,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8
10/05/20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,5
11/05/20,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,1,0,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,16
12/05/20,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,7
13/05/20,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,9
14/05/20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,6,0,0,0,0,0,0,0,0,0,0,3,0,0,0,2,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19
15/05/20,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,5,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,13
16/05/20,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
17/05/20,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6
18/05/20,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,7
19/05/20,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,5
20/05/20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,5
21/05/20,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,10
22/05/20,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,9
23/05/20,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
24/05/20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
25/05/20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
26/05/20,0,0,0,0,0,0,0,0,2,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,8
27/05/20,0,0,0,0,0,0,0,0,0,1,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,10
28/05/20,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,6
29/05/20,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,8
30/05/20,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8
31/05/20,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4
1/06/20,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,9
2/06/20,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,7
3/06/20,0,0,0,0,0,0,0,0,1,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,8
4/06/20,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
5/06/20,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
6/06/20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
7/06/20,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
9/06/20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
10/06/20,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7
11/06/20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
12/06/20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2,0,0,0,8
13/06/20,0,0,0,0,0,0,0,0,0,1,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10
14/06/20,0,0,0,0,0,0,1,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12
15/06/20,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,9
16/06/20,0,0,0,0,0,0,0,0,0,1,0,1,2,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,4,0,0,0,0,0,2,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,20
17/06/20,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,1,0,0,3,0,0,0,1,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18
18/06/20,0,0,0,1,0,0,0,0,0,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12
19/06/20,0,0,0,0,0,0,0,0,1,6,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,1,0,1,3,0,0,0,0,2,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,25
20/06/20,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,5,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,17
21/06/20,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,4,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,13
22/06/20,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,17
23/06/20,0,0,0,0,0,0,0,0,0,5,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,3,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,18
24/06/20,0,0,0,0,0,0,0,0,0,2,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,2,0,2,0,0,0,0,0,0,0,2,0,0,0,0,0,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,6,0,1,2,0,0,33
25/06/20,0,0,0,0,0,0,0,0,0,3,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,8,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,28
26/06/20,0,0,0,0,0,0,0,0,1,6,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,1,0,0,2,0,2,0,0,5,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,5,0,0,40
27/06/20,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,1,0,11,0,0,2,0,0,0,0,0,0,3,0,3,1,0,1,0,0,2,0,4,0,0,0,0,0,0,0,3,0,0,0,0,2,0,0,0,0,0,0,0,0,0,3,0,1,1,0,0,47
28/06/20,0,0,0,1,0,0,1,0,0,5,0,0,3,0,0,0,3,0,0,0,2,0,0,0,0,1,0,0,0,0,18,0,0,2,0,1,0,0,0,0,2,0,1,6,0,0,0,0,9,0,6,0,0,0,0,0,0,0,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,2,1,0,0,69
29/06/20,0,0,0,1,0,0,0,0,1,7,0,0,4,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,20,0,0,0,0,0,0,0,1,0,1,0,1,2,0,2,0,0,1,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,0,5,0,0,0,61
30/06/20,0,0,0,1,0,1,0,0,1,8,0,0,2,0,0,0,2,0,0,0,0,0,0,1,1,0,1,0,2,0,18,0,1,0,0,0,0,0,0,0,1,0,6,4,0,1,0,0,2,0,7,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,5,0,8,1,0,0,76
1/07/20,0,0,0,0,0,0,1,0,0,11,0,0,3,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,2,0,9,0,0,0,0,0,0,0,2,0,0,0,10,7,0,0,0,1,7,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,10,0,1,0,73
2/07/20,0,0,0,0,0,0,0,0,0,7,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0,0,1,0,0,0,0,0,0,2,0,2,3,0,1,0,0,3,0,5,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,5,0,5,2,0,0,62
3/07/20,0,0,0,1,0,0,1,0,1,6,0,2,2,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,5,0,12,0,0,0,0,0,0,0,2,0,5,1,10,0,0,0,0,1,12,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,2,5,0,22,0,0,0,100
4/07/20,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,12,0,0,0,0,0,0,0,1,0,2,0,14,1,0,1,0,1,4,0,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,4,0,12,4,0,0,68
5/07/20,0,0,0,0,0,0,0,0,2,7,0,2,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3,0,21,0,0,0,1,0,0,0,0,0,1,2,21,3,0,1,0,0,6,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,20,1,1,0,98
6/07/20,0,0,0,5,0,0,0,0,1,17,0,0,3,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,4,0,30,0,0,0,2,0,0,0,2,0,3,0,27,4,0,0,0,5,9,0,8,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,2,4,0,29,7,0,0,168
7/07/20,0,0,0,5,0,0,1,0,1,8,0,0,4,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,1,0,11,0,0,1,0,0,0,0,4,0,3,0,16,3,0,1,0,4,12,0,8,0,0,0,0,0,0,0,2,0,0,1,0,3,0,0,0,3,0,0,0,0,1,4,0,20,1,1,0,122
8/07/20,0,0,1,1,0,0,1,0,1,6,0,0,3,0,0,0,3,0,1,0,1,0,0,2,0,3,0,1,0,0,16,0,0,1,1,0,0,0,2,0,9,1,21,3,0,0,0,0,23,0,12,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,6,0,23,4,0,0,149
9/07/20,0,0,0,3,0,0,0,0,3,5,0,1,1,0,0,0,6,0,1,0,0,0,0,0,0,1,0,0,2,0,21,0,0,0,0,0,0,0,2,0,2,0,31,2,0,1,0,1,28,0,4,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4,0,15,5,1,0,143
10/07/20,0,0,0,11,0,1,0,0,2,30,0,2,5,0,0,0,7,0,2,0,1,0,1,0,0,0,0,0,5,0,33,0,1,2,1,0,0,0,3,0,5,1,47,8,0,4,0,3,42,1,14,0,0,0,0,2,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,6,7,0,37,3,0,0,290
11/07/20,0,0,0,10,1,1,1,0,6,18,0,1,8,0,0,0,13,0,0,0,2,0,0,0,0,0,1,0,5,0,41,0,1,1,1,0,0,1,3,0,13,2,19,8,0,1,0,2,17,0,10,0,0,0,0,1,0,0,4,0,0,0,0,3,0,0,1,1,0,0,0,0,6,15,0,27,10,1,0,256
12/07/20,0,0,0,5,1,0,1,0,2,16,0,0,1,0,0,0,6,0,0,0,0,0,0,0,0,0,1,0,3,0,16,0,0,0,0,0,0,0,0,0,2,0,7,12,0,1,0,1,26,1,16,1,0,0,0,0,0,0,3,0,0,0,0,2,0,0,0,0,0,0,0,0,2,12,0,21,8,0,0,167
13/07/20,0,0,0,12,0,0,0,0,3,34,0,5,5,0,0,0,10,0,0,0,2,0,2,0,3,1,0,0,5,0,29,0,1,1,0,0,0,0,7,0,13,0,18,6,0,0,0,0,22,0,11,1,0,0,0,3,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,4,9,0,30,7,1,0,248
14/07/20,0,0,0,10,0,0,1,0,2,19,0,4,4,0,0,0,4,0,0,0,4,0,0,0,4,0,0,0,7,1,17,0,0,2,0,0,0,2,2,0,10,1,12,10,0,1,0,3,23,0,18,3,0,0,0,2,0,0,2,0,0,0,0,1,0,0,0,1,0,0,0,0,6,9,0,25,8,0,0,218
15/07/20,0,0,1,18,0,0,0,0,4,32,0,0,5,0,0,0,9,0,3,0,4,0,1,0,1,0,0,0,9,1,24,0,0,4,1,1,0,0,7,0,7,1,23,17,0,1,0,5,21,0,18,1,0,0,0,3,0,0,0,0,0,0,0,7,0,0,0,1,0,0,0,0,3,16,0,35,11,0,0,295
16/07/20,0,0,4,27,0,0,0,1,4,46,0,3,10,0,0,0,4,0,1,0,3,0,0,0,8,1,0,0,9,0,39,0,0,2,4,0,0,1,2,0,9,1,33,22,0,2,0,3,18,0,19,1,0,0,0,1,0,0,6,0,0,0,0,6,0,0,0,1,0,0,0,0,3,25,0,50,10,1,0,380
17/07/20,0,0,2,5,0,0,2,0,1,13,0,2,15,0,2,0,6,0,1,0,1,1,0,1,3,0,0,0,6,0,13,0,1,0,0,0,0,1,2,0,4,1,14,10,0,2,0,3,17,1,15,1,0,0,0,0,0,0,1,0,0,0,0,2,0,1,0,1,0,0,0,0,3,14,0,33,10,0,0,211
18/07/20,0,0,0,15,0,0,1,0,6,28,0,4,15,0,3,0,4,0,3,0,2,1,0,0,11,5,0,0,5,1,38,0,2,1,4,1,0,0,3,0,9,2,22,17,0,1,0,5,10,0,21,0,0,0,0,1,0,0,5,0,0,0,0,4,0,0,0,2,0,0,0,0,3,24,0,38,20,0,0,337
19/07/20,0,0,3,8,0,0,5,0,5,29,0,1,14,0,6,0,10,0,3,0,1,0,0,0,3,2,0,0,3,0,16,0,0,8,1,0,1,1,1,0,17,0,10,7,0,0,0,5,12,0,14,1,0,0,0,1,0,0,4,0,0,0,0,0,0,0,0,2,0,0,0,0,3,16,0,29,17,3,0,262
20/07/20,0,0,1,9,0,0,1,0,3,27,0,2,21,0,9,0,10,0,2,0,2,0,3,0,6,4,0,0,8,1,34,0,0,6,1,0,0,0,3,1,25,2,7,7,0,1,0,8,19,2,38,4,0,0,0,0,0,0,5,0,0,0,0,2,0,1,0,0,0,0,0,0,4,19,0,32,9,2,0,341
21/07/20,0,0,0,19,0,1,1,0,5,80,0,1,8,0,0,0,8,0,1,0,3,1,0,1,10,2,0,0,5,0,40,0,0,5,4,1,0,0,1,0,10,2,29,19,0,0,0,6,16,0,26,0,0,0,1,10,0,0,2,0,0,0,0,2,0,0,0,0,0,0,0,0,1,29,0,60,22,4,0,436
22/07/20,0,0,1,1,0,0,3,0,7,62,0,3,14,0,12,1,8,0,3,0,2,0,0,0,11,5,0,0,4,0,26,0,0,1,5,0,0,1,4,0,8,3,21,26,0,0,0,2,12,1,22,1,0,0,0,0,0,0,4,0,0,0,0,2,0,0,0,2,0,0,0,0,4,32,0,44,11,5,0,374
23/07/20,0,0,0,11,0,0,9,0,3,41,0,4,14,0,9,0,3,1,0,0,2,0,0,1,6,4,0,0,5,1,17,0,0,8,2,0,0,1,1,0,10,0,15,11,0,0,0,3,6,0,15,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,7,23,0,39,4,8,0,289
24/07/20,0,0,2,11,0,0,5,0,6,45,0,2,17,0,3,0,6,0,2,0,3,2,0,0,17,2,0,0,6,1,10,0,0,2,5,0,0,2,3,0,11,2,17,27,0,0,0,6,18,3,16,2,0,0,0,2,0,0,10,0,0,0,0,4,0,0,0,2,0,0,0,0,2,20,0,29,6,4,0,333
25/07/20,0,0,0,9,0,0,5,0,4,55,0,0,15,0,3,0,9,0,10,0,6,1,0,2,5,2,0,0,5,1,28,0,1,3,7,0,0,0,0,0,14,3,18,20,0,2,0,9,8,0,45,0,0,0,0,11,0,0,5,0,0,0,0,5,0,0,0,1,0,1,0,0,6,28,0,39,7,13,0,406
26/07/20,0,0,0,4,0,0,1,0,4,38,0,4,28,1,1,0,15,0,3,0,6,0,0,1,17,0,0,0,9,1,39,0,0,12,4,1,0,1,3,0,14,6,13,26,0,4,0,3,9,0,12,1,0,1,0,3,0,0,3,0,0,0,0,4,0,0,0,1,0,0,1,0,3,77,1,55,14,48,0,492
27/07/20,0,0,0,5,0,0,1,0,5,52,1,1,13,0,5,0,10,1,1,0,3,0,1,3,26,5,0,0,6,0,22,0,1,4,2,0,0,1,5,1,14,1,18,28,0,2,0,7,5,2,23,0,0,0,0,3,0,0,2,0,0,0,1,4,0,0,0,0,0,0,0,0,2,20,0,39,10,3,0,359
28/07/20,0,0,1,9,1,0,1,0,0,49,0,0,12,0,0,0,6,0,1,0,3,0,0,0,11,9,0,0,4,1,14,0,0,0,3,0,0,0,2,0,14,2,5,26,0,0,0,6,9,1,15,0,1,0,0,1,0,0,4,0,0,0,0,1,0,0,0,0,0,0,0,0,4,28,0,25,6,1,0,276
